id,name,rating,reviews,address,location_query,weighted_rating
TUxkQrxCDRmnWdS8Bh7rUg,Matchago,5.0,9,"Vacaville, CA 95687","Suisun City, CA",4.678132716049383
xb0siFnFaUB72CYfsl_W3g,The Flan Shop,5.0,9,"Merced, CA 95348","San Leandro, CA",4.678132716049383
wlvsfQyUOwkGHFsp-ZlIAQ,Kamson Coffee,4.7,132,"819 Francisco Blvd W San Rafael, CA 94901","Larkspur, CA",4.678057081807082
tHfJQflJhLn6WG4CdsnjKw,Café Frida Gallery,4.7,130,"300 S A St Ste 4 Santa Rosa, CA 95401","Santa Rosa, CA",4.677730793060719
gKmSqSGCUhaYZ0Zx6LjsnQ,Mr Dewie's Cashew Creamery,4.7,125,"4184 Piedmont Ave Piedmont, CA 94611","Piedmont, CA",4.676870978120978
DD7cYRhq6VDPEXPbw-jV6Q,SWEET55 - Swiss Chocolates & Confections,4.7,124,"225 S Cabrillo Hwy Ste 104C Half Moon Bay, CA 94019","Half Moon Bay, CA",4.676690985732815
XWUI0BwbhGnyl0RION9pJw,La Matcha Cafe,4.7,120,"1828 El Camino Real Ste 102 Burlingame, CA 94010","Burlingame, CA",4.6759421017402945
mGkAdhCnF19DsKuIa25qCA,MCourse,4.7,116,"Campbell, CA 95008","Campbell, CA",4.6751434993084375
DdmmmsqmJOiJSvFSHztnCg,Attalus Coffee,4.7,114,"374 Merchant St Vacaville, CA 95688","Suisun City, CA",4.674723980309424
qpy_EMePAvqNyk899_qFgg,Sweet Greens Juice Bar,4.8,23,"234 F St Eureka, CA 95501","Helena, CA",4.674719696969697
Jf-PJUY-mJ_Dju9S5rE9Tg,Sana’a Cafe,4.7,106,"1146 4th St San Rafael, CA 94901","Larkspur, CA",4.6728940422322784
xR1GSeNnX6PI2Q2HAW8j8Q,Cruel Donuts & Ice Cream,4.7,99,"138 W 25th San Mateo, CA 94403","Belmont, CA",4.671060789049919
dgvrakOaBo_a1PAcgYIlJg,Tifa Chocolate & Gelato,4.7,98,"1545 Locust St Walnut Creek, CA 94596","Walnut Creek, CA",4.670778455284553
Cb4MTi3Z5nqlFerqPuElUA,Koffee Time,4.7,96,"618 Main St A Pleasanton, CA 94566","Pleasanton, CA",4.670196932006633
h3fvh0155JdlO9w6S4rnlQ,Kitchenette 625,4.8,22,"625 San Pablo Ave Albany, CA 94706","Albany, CA",4.66999213836478
AfIS4wSUG9Qz9a1eqTMPLQ,Lemon Gals,4.7,92,"2450 Road 20 San Pablo, CA 94806","Pinole, CA",4.668961571675302
Q8u4ZDTNqjpeYMk2HHqF9A,Caffeinated Cowboy,4.7,90,"1620 Mendocino Ave Ste C Santa Rosa, CA 95401","Santa Rosa, CA",4.66830467372134
Zoem-70323KUzYZaiANpcw,Moon House,4.9,12,"30891 State Hwy 3 Weaverville, CA 96093","Helena, CA",4.6639267676767675
EOKQWCZY2KeGEhZKkgvg5A,Le Cake,4.9,12,"Saratoga, CA 95070","Saratoga, CA",4.6639267676767675
OVSDnOCRKhyX9SDDo2piEA,El Huerto Fresh Bites,4.7,78,"19213 Sonoma Hwy12 Sonoma, CA 95476","Sonoma, CA",4.663694444444444
cqcVLtb3SFevxZOH19b99Q,The Apron & Whisk,4.7,73,"3834 Smith St Union City, CA 94587","Union City, CA",4.661352150537635
O7H58bx1iepGEN320Y7Enw,Mind's Eye Manufactory & Coffee Lounge,4.7,70,"393 Main St Ferndale, CA 95536","Helena, CA",4.659795861297539
i-_9tPB0MZ9EkLjlEGTeWQ,Boba & Beyond,4.7,68,"3550 San Pablo Dam Rd A2 El Sobrante, CA 94803","Pinole, CA",4.6586867816091955
oms2trJnRHo6bhg_30Qy9w,Machu Picchu Cafe,4.7,66,"402 Geneva Ave San Francisco, CA 94112","Brisbane, CA",4.657514775413711
M3KHRziDx8QdZcWyMJ5XDg,Proyecto Diaz Coffee,4.7,65,"1416 20th St Oakland, CA 94607","Alameda, CA",4.656903477218226
byHy-STXM5UWHkIP6f4RgQ,Cafe De La Olla,4.7,63,"959 Sebastopol Rd Santa Rosa, CA 95407","Santa Rosa, CA",4.655626543209877
ffechuqqJLlBz2TxPQmIqA,Cool Spot,4.8,19,"3860 Balfour Rd Brentwood, CA 94513","Antioch, CA",4.653395390070922
sHswwAvtWBz6Y5sICuR2fQ,Caffe Stellato,4.7,59,"435 Emerson St Palo Alto, CA 94301","East Palo Alto, CA",4.652831364829396
rg68OgXXsndctJpqDSPocA,Macaron De Jayne,5.0,8,"1658 S Milpitas Blvd Milpitas, CA 95035","Milpitas, CA",4.652383333333334
OZjqb3of1RFNVG93277ZBg,Daily Obsessions Coffee,5.0,8,"882 Great Mall Dr Milpitas, CA 95035","Milpitas, CA",4.652383333333334
oYnE0pVKutNfZRhgyp_Naw,Relentless Grind Coffee Company,5.0,8,"5439 Clayton Rd Ste E-F Clayton, CA 94517","Clayton, CA",4.652383333333334
ktl0UpetJgTw0bh87yRAUQ,Tamago Sushi,4.7,58,"2700 Taylor St San Francisco, CA 94133","Tiburon, CA",4.652076666666667
xdiqOvVFVXDEmrS1Dp8fzQ,Java Jack's,4.7,54,"1310 Casa Grande Rd Little Red House Petaluma, CA 94952","Petaluma, CA",4.648799857549857
3XCyBNGKAgvLSl7acGiDWQ,Caffé Andiamo Truck,4.9,11,"19080 Arnold Dr Sonoma, CA 95476","Sonoma, CA",4.64869623655914
etTRLLXD_byYpflE3H73RQ,REBYL Coffee & Food,4.7,52,"225 Cabrillo Hwy S Half Moon Bay, CA 94019","Half Moon Bay, CA",4.646987463126844
svNMiAAodcKI1eNw325VEQ,Joe's Coffee Stop,4.7,50,"1035 Eastshore Hwy Albany, CA 94710","Albany, CA",4.645042048929663
9vhLt5ZrEjdktNG1zoa6Dw,A&M Patisserie,4.8,17,"San Jose, CA 95133","Milpitas, CA",4.639757751937984
4OoSsTWpwmlDUVY2Gev6Bg,After By Tori,4.8,17,"San Ramon, CA 94583","Danville, CA",4.639757751937984
eMqWPY5mzEXdSMHl4rhdhg,Sweet Smiles Tea,4.7,44,"101 W American Canyon Rd Ste 518 American Canyon, CA 94503","American Canyon, CA",4.638243127147766
O-3SJJ-Mo3w01e_aezJ31g,Vivi Bubble Tea,4.7,41,"285 W Main Ave Morgan Hill, CA 95037","Gilroy, CA",4.634171245421245
TmrvGeiQtZxohQdtypTcuQ,Last Chapter Cafe,4.7,40,"San Jose, CA 95111","San Jose, CA",4.632691947565543
sG594bxn9QZlvZFHT-Q3gg,Divine Mother Tea And Coffee,4.8,16,"40 4th St Petaluma, CA 94952","Novato, CA",4.631941056910569
WmsOEz0TPx0ypc9tXYaNCA,Flor Hermosa,4.7,37,"425 Cutting Blvd Richmond, CA 94804","Richmond, CA",4.627826305220883
GVINVeNIzbNlTMNHTao-sQ,Pure Superfood,4.7,35,"750 Stony Point Rd Ste A-145 Santa Rosa, CA 95407","Santa Rosa, CA",4.62417194092827
9lL6LmvyOmGtORe3weHNtA,Kanom,4.7,34,"2025 Gellert Blvd Ste 202 Daly City, CA 94015","Burlingame, CA",4.622202380952381
UTPdcnmWkh-C6ihZtFPmLw,Signature Coffee,4.7,34,"3455 Redwood Dr Redway, CA 95560","Helena, CA",4.622202380952381
dLm7tvAgIkQo6Uyz3KypWA,L Drinks & Snacks,4.7,34,"1230 El Camino Real Ste M San Bruno, CA 94066","San Bruno, CA",4.622202380952381
rH-5mrnVy5_uMKPoTsK3xQ,Nouvelle Macarons and Specialty Cakes,5.0,7,"Tiburon, CA 94920","Belvedere, CA",4.622155797101449
NWxLtAJyeElLR5NDOYDgxA,The Harvest Cafe,5.0,7,"167 N High St Sebastopol, CA 95472","Sebastopol, CA",4.622155797101449
r4SJVHb6jhMgfsoKRmcAZA,Doughpamine,5.0,7,"936-B Seventh St Ste 237 Novato, CA 94945","Novato, CA",4.622155797101449
ko9C_Z5VwgChcWqP4UVMKA,Caffeinated Cowboy,4.7,33,"4299 Valley Ave Pleasanton, CA 94566","Dublin, CA",4.620127777777777
Ci1546e-M3L-rkEL1Dq06w,Ceré Tea,4.7,32,"1186 Valencia St San Francisco, CA 94110","Daly City, CA",4.617939497716895
z9cZ47KS51D44-jgVzyypw,BlendCraft,4.7,31,"3 4th St Petaluma, CA 94952","Petaluma, CA",4.6156279342723
pxPlBzy005xTO0fwHCUU_Q,Mitai Bakery,4.8,14,"Fremont, CA 94536","Fremont, CA",4.613772522522523
CmiO3x0Oyu8QNX8pxfGtXA,The Coffee Doctor,4.7,30,"5900 State Farm Dr Rohnert Park, CA 94928","Rohnert Park, CA",4.613182367149758
s6CtHEnYHRscPTNUT8eiiA,Crêpe Haven,4.7,28,"1348 Park St Alameda, CA 94501","Alameda, CA",4.607839743589743
StsBooIR9yspYyz0vQ5RVg,Adega Azul,4.7,27,"1287 Gilman St Berkeley, CA 94706","Albany, CA",4.604914021164021
n42Km_fKRlxMdhrRfMG2kg,Rocco Cafe - Mobile Coffee Trailer,4.8,13,"Antioch, CA 94509","Antioch, CA",4.603130952380952
yQe_RxSDUtdSFWn710zgZw,Sweet Straw,4.7,26,"201 W Napa St Ste 27 Sonoma, CA 95476","Sonoma, CA",4.601796448087432
0IDrfic6-p0CaS4JHOtFBQ,Happy Lemon,4.7,26,"2102 Santa Rosa Plz Santa Rosa, CA 95401","Santa Rosa, CA",4.601796448087432
GZVOIMVXvtBZN_aqvpBuOg,Palmie’s Cupcakes,4.7,26,"414 1st St E Sonoma, CA 95476","Sonoma, CA",4.601796448087432
X9_bLC143PtN1XT0K7P8iQ,Voyager Craft Coffee,4.6,1900,"3985 Stevens Creek Blvd Santa Clara, CA 95051","Santa Clara, CA",4.598663581867506
3CYBPRgXB1wmZXDsBOunCw,Boba Bliss,4.6,1662,"8945 San Ramon Rd Dublin, CA 94568","Dublin, CA",4.598472722272227
AgEK00Yu9IoGIzpoNshF_g,Souvenir Coffee,4.7,25,"2869 Broadway Oakland, CA 94612","Alameda, CA",4.598467514124294
mthQA4ZvjcHQgR_pet_3Wg,Molly Tea,4.6,1654,"605 E El Camino Real Ste 1 Sunnyvale, CA 94087","Sunnyvale, CA",4.59846535524068
vgseXwt9c975jus_PBM-zA,Anton,4.6,1333,"1969 Otoole Way San Jose, CA 95131","Milpitas, CA",4.598097040498442
h8ZT4-znDjyR_hLIB_AscQ,Clancy's Ice Cream Parlour,4.6,1105,"1234 Manor Blvd San Leandro, CA 94579","San Leandro, CA",4.597705986179961
JGjhlclIjR_T3ilCeDnyKw,RĀW Superfood Café,4.6,1101,"1679 N Milpitas Blvd Milpitas, CA 95035","Milpitas, CA",4.597697685813357
D1GB7el1CaX-22CkX94zfw,KitTea,4.6,1092,"1266 Valencia St San Francisco, CA 94110","San Francisco, CA",4.5976787885696915
NiL32rwaK1AlFkD3vlaRtw,Tokyo Fish Market,4.6,1028,"1220 San Pablo Ave Berkeley, CA 94706","Albany, CA",4.597534907183212
DTPkKWdzFfjEhdrMN12dYg,East Bay Coffee,4.6,974,"2529 San Pablo Ave Pinole, CA 94564","Hercules, CA",4.597398867313916
n7MwukxT0Zh_lpwCK0zpGQ,Romolo's Cannoli,4.6,915,"81 37th Ave San Mateo, CA 94403","Belmont, CA",4.597231964835962
gEyO6wONYhQJ71drdE7MDQ,Matsu Matcha,4.6,860,"3030 El Camino Real Santa Clara, CA 95051","Campbell, CA",4.5970558608058605
rwjQaoXIpF3HLKGetx5TUw,Neighborhood Coffee,4.6,824,"20600 John Dr Castro Valley, CA 94546","Dublin, CA",4.596927932005633
h7VXvj0KU2yf2l--M8gkDA,World Wrapps,4.6,774,"208 Corte Madera Town Ctr Town Center Corte Madera, CA 94925","Corte Madera, CA",4.596730625133804
n2GY7m3E0MMP_D-eYtY4YQ,Butter & Crumble,4.6,691,"271 Francisco St San Francisco, CA 94133","Tiburon, CA",4.596340462497005
__7fImVxCuAAI7kxI8zweQ,Fairfax Scoop,4.6,601,"63 Broadway Blvd Fairfax, CA 94930","Fairfax, CA",4.595796518029177
hT-4Xj3rz1xn3K3ieeAUGQ,Mega Mart,4.6,598,"1775 E Bayshore Rd East Palo Alto, CA 94303","East Palo Alto, CA",4.595775587828492
sRo38ncieIz_Riz3nax5rg,Mr Dewie's Cashew Creamery,4.6,590,"1116 Solano Ave Albany, CA 94706","Albany, CA",4.5957187412391365
n83WSU8ekBp3TE3vfk-YbQ,Sweet Scoops Homemade Ice Cream,4.6,532,"408 1st St E Sonoma, CA 95476","Sonoma, CA",4.595255902454178
HAC-mSRf1Btp4Qms-LdnBw,Rooted Coffee,4.6,518,"1941 Oak Park Blvd Ste 10 Pleasant Hill, CA 94523","Concord, CA",4.595128787878788
DDwIUOEMaWIktdar4I0Exw,Kamurocho,4.6,443,"5321 Hopyard Rd Pleasanton, CA 94588","Dublin, CA",4.594312383612663
qgi4uHnOGD085hWE4KDBLw,Matcha Cafe Maiko,4.6,429,"6905 Stockton Blvd Ste 240 Sacramento, CA 95823","Port Costa, CA",4.594128700499807
WJmTx5TNmZqv-Wc6kxecYA,Mountain Grounds,4.6,413,"3750 Alhambra Ave Ste 2 Martinez, CA 94553","Benicia, CA",4.59390369261477
fXkoLwcT0DmYrKVmJSnJ8A,Coffeeville,4.6,383,"948 E Lake Ave Watsonville, CA 95076","Gilroy, CA",4.593431720430107
fhOYxni7GhmMSJyIRcIDew,MY Coffee Roastery,4.6,355,"2080 Martin Luther King Jr Berkeley, CA 94704","Berkeley, CA",4.592920143718127
4HdgJ9ruaxrwVwOFKA_UGw,Crooks Coffee,4.6,354,"404C Mendocino Ave Santa Rosa, CA 95401","Santa Rosa, CA",4.592900395165039
CtJQLVhW8vXU-GoeAQtqQw,Aunt Bill's Soul Food Cafe,4.6,339,"711 Madison St Fairfield Ca 94533 Fairfield, CA 94533","Suisun City, CA",4.592590368753032
J3TsJm_UBcepyrs5dDsI8w,Matcha Cafe Maiko,4.6,333,"756 Grant Ave San Francisco, CA 94108","San Francisco, CA",4.592458641975308
laVxRDs7apoe2EYRStkT8w,Nirvana Soul Coffee,4.6,323,"19700 Vallco Pkwy Ste 190 Cupertino, CA 95014","Cupertino, CA",4.592228371501272
2o6AJMSIcQ1TpgFtkLT8Hg,Snowtime,4.6,315,"715 W Hamilton Ave Ste 1130 Campbell, CA 95008","Campbell, CA",4.592033776734481
sicUlF6oMsKVZsiG25gbnA,Les Pascals,4.6,310,"13758 Arnold Dr Glen Ellen, CA 95442","Sonoma, CA",4.591907127715951
MfUYwFqployThWAUB12uiA,Napastäk Napa Valley,4.6,297,"1240 First St Napa, CA 94559","Port Costa, CA",4.591558181315643
oNax3QErl61BzbEmI8nSuA,The Hidden Cafe,4.6,293,"1250 Addison St Ste 111 Berkeley, CA 94702","Berkeley, CA",4.591444677871148
y6OFKMKISXEvvVNlExQbYA,Retrograde Coffee Roasters,4.6,292,"130 S Main St Ste 103 Sebastopol, CA 95472","Santa Rosa, CA",4.591415823496345
Xyxf1CleyL-CrRFhJ0gqTA,Chicha San Chen,4.6,292,"2400 A Bancroft Way Berkeley, CA 94704","Berkeley, CA",4.591415823496345
2E1ojI8VTaz6RNZ9O5iwyA,The Playground Café,4.8,12,"500 Robinson Rd Sebastopol, CA 95472","Sebastopol, CA",4.591199494949494
YHqsfcRsvo1NTvLtlVdc0g,Simurgh Bakery and Cafe,4.6,282,"4125 San Pablo Ave Emeryville , CA 94608","Emeryville, CA",4.591116201279813
9StJ7ap_lq-y3FHY8Q79sA,Carmella,4.7,23,"312 Center St Healdsburg, CA 95448","Healdsburg, CA",4.591083333333334
yLsYsdKm6yoxzXN5JTILPA,Blossom and Root Kitchen,4.6,277,"411 Hartz Ave Danville, CA 94526","Danville, CA",4.590958407341621
mYsfv-NKTGi6Acch2HYC0w,Sweet Connections,4.6,273,"430 San Mateo Ave San Bruno, CA 94066","Millbrae, CA",4.5908280780780775
enmmZEoeKi__8JJzXOLxPQ,Cafe Uccello,4.6,266,"340 14th St Oakland, CA 94612","Oakland, CA",4.590590727048674
edGgP6EYHiGvJ_L2Ggca-w,TANING,4.6,264,"715 Sunnyvale Saratoga Rd Sunnyvale, CA 94087","Los Altos Hills, CA",4.5905206393544375
jiVieLy9l_FtoWQASmMlag,Saint Frank Coffee,4.6,258,"1018 Alma St Menlo Park, CA 94025","Atherton, CA",4.590303968253968
jE89SRJcC36JGEc56QhdmA,Koolfi Creamery,4.6,253,"599 MacArthur San Leandro, CA 94577","Hayward, CA",4.59011569579288
ZcF6AIgJAwnI0wd0qWuvag,Sana'a Cafe,4.6,242,"199 New Montgomery St San Francisco, CA 94105","San Francisco, CA",4.589674611223799
m0aswxq8qvDv-bWJhKmQxQ,Muir's Tea Room & Gift Shop,4.6,236,"330 S Main St Sebastopol, CA 95472","Santa Rosa, CA",4.5894170131670124
EVpCq4XDSrdWBqbfZHdrtw,Far Leaves Tea,4.6,221,"2626 San Pablo Ave Berkeley, CA 94702","Berkeley, CA",4.588713045084996
vJ2fALYVTBQ4wW8dttylpg,O2 Eatery,4.6,219,"1746 Solano Ave Berkeley, CA 94707","Albany, CA",4.588612043251305
J0d9troHRv-a6RB9BeOILg,Bonjour Bakehouse,4.6,216,"1007 Howard Ave San Mateo, CA 94401","Burlingame, CA",4.588457105064248
sWEM9GV4euKzrkUfk8y9Sg,Petaluma Coffee & Tea Company,4.6,216,"212 2nd St Petaluma, CA 94952","Novato, CA",4.588457105064248
4Mk_-Z4zedRYy-RIrfNtPw,Dutch Bros Coffee,4.6,216,"711 Broadway Sonoma, CA 95476","Sonoma, CA",4.588457105064248
ZV3_26VfxdgCqQoMIGVETg,The Apron,4.9,8,"1699 Old Bayshore Hwy Burlingame, CA 94010","Burlingame, CA",4.588383333333334
n7a5BVdrJf9YYdrDlIulcw,Nimble & Finn’s,4.6,213,"123 4th St Santa Rosa, CA 95401","Santa Rosa, CA",4.588297892720306
6UsuDvleJgzNQFaDEjSKvA,Dumont Creamery & Cafe,4.6,208,"28 N Almaden Ave Ste 40 San Jose, CA 95110","San Jose, CA",4.588022549019608
4fd3vLEneoFrldpCgKqDNA,Ume Tea,4.6,204,"43743 Boscell Rd Fremont, CA 94538","Fremont, CA",4.58779276578737
2n-YzVWqNezUFhFZ_O18Ag,The Quarters Coffee House,4.6,199,"1015 Walnut Ave Vallejo, CA 94592","Port Costa, CA",4.587492833742834
Kq0Q3trk9dZOpME6pPfENQ,The Caffè by Mr. Espresso,4.6,197,"1120 Broadway Oakland, CA 94607","Emeryville, CA",4.587368693134822
laFiDARYH61jIi0EaLcyJw,Steepers,4.6,191,"346 E Campbell Ave Campbell, CA 95008","Campbell, CA",4.5869810315430515
6pUTv3WfY-Ahr6VrZkDKrg,The Stroll Cafe and Bakery,4.7,22,"5776 Stoneridge Mall Rd Ste 110 Pleasanton, CA 94588","Dublin, CA",4.586973270440252
Jf6TZdOME6CTI0s_53RGpw,Many Rivers Books & Tea,4.7,22,"130 S Main St Ste 101 Sebastopol, CA 95472","Santa Rosa, CA",4.586973270440252
s8FCuFWr_1lsHkaqnHIhyQ,Caffeine Depot,4.7,22,"San Jose, CA 95111","San Jose, CA",4.586973270440252
eIaldq_EJSuFbccUnwYoOA,Riposo,4.7,22,"256 E Grand Ave South San Francisco, CA 94080","Brisbane, CA",4.586973270440252
HcVT-9eAQiQIKGurnx4iPQ,Nabi Cat Cafe,4.6,189,"2255 The Alameda Santa Clara, CA 95050","Campbell, CA",4.586846468561585
o34Uo7HCRpGzpnNRRpzhZQ,Heyma Yemeni Coffee,4.6,185,"1122 University Ave Berkeley, CA 94702","Berkeley, CA",4.5865688214599825
uh8569yN1pvpbgAbetjpIA,Hwan Yeong Korean Kitchen & Boba Tea,4.6,183,"41 Sand Creek Rd Ste C Brentwood, CA 94513","Antioch, CA",4.5864255555555555
iuWH__Go9qSqrPq7qdX4mw,Green Beans Coffee,5.0,6,"900 Larkspur Landing Cir Ste 281 Larkspur, CA 94939","Larkspur, CA",4.586170634920635
X2NDDWFKEJn84f5k1ifCUw,Nosh Corner,5.0,6,"2655 Broadway Redwood City, CA 94063","Atherton, CA",4.586170634920635
1qzHXbLJfAkiijJBIrtUOA,Couchdate,5.0,6,"5032 Telegraph Ave Oakland, CA 94609","Emeryville, CA",4.586170634920635
U1firc1uAN2PMG8s3tK1NQ,Eli’s Deli,5.0,6,"200 N San Pedro Rd San Rafael, CA 94903","San Anselmo, CA",4.586170634920635
mEbYWMBzdX20BExYnTuLdw,Daybreak Vietnamese Coffee,5.0,6,"San Mateo, CA 94401","Foster City, CA",4.586170634920635
pzHPZqm_NY_9TS2_8q0QoA,Hashiya Sushi & Ramen,5.0,6,"37 Railroad Ave Danville, CA 94526","Danville, CA",4.586170634920635
pS1ZGbCwzFDlnYva8ScuNA,Cafe Plus,5.0,6,"1510 Neroly Rd Oakley, CA 94561","Oakley, CA",4.586170634920635
aH-53b5ShbyO74V93thpfQ,Kapwa Kultural Center,5.0,6,"11-B San Pedro Rd Daly City, CA 94014","Colma, CA",4.586170634920635
UuVui_GdEspPKGdh2L9g5A,Sakura,4.6,179,"936 Irving St San Francisco, CA 94122","San Francisco, CA",4.586129654859219
0c3KJZVhapaV4mDSLo52vg,Cafe Phoenix,4.6,169,"1360 G St Arcata, CA 95521","Helena, CA",4.585330211335255
HvOgk8z23hlnll-CKh2-qA,It's It Ice Cream Outlet,4.6,162,"304 Spring St Suisun City, CA 94585","Suisun City, CA",4.584713463463463
8H06DZVLhitHh47DG0Gu_w,Scandia Bakery,4.6,162,"500 W Napa St Ste 542 Sonoma, CA 95476","Sonoma, CA",4.584713463463463
_ZesJAIG0c0YM5Hy8rSHIA,Understory,4.6,161,"3340 International Blvd Oakland, CA 94601","Moraga, CA",4.584621097683786
a1s4j6zX4XNpdzMb4huEpA,Sugar Toof,4.6,158,"1511 Sycamore Ave Ste G Hercules, CA 94547","Hercules, CA",4.5843371794871794
z_7CmeqOeD0DPwRWmjSq3g,Yummy House,4.6,155,"454 Appian Way El Sobrante, CA 94803","Hercules, CA",4.584042580982237
2rJs03EFtnFhaDLwrnW9_A,Cafe Scooteria,4.6,147,"455 W Napa St Sonoma, CA 95476","Sonoma, CA",4.583199944994499
QAnBcnckJpHp4qEHn75uiQ,Fish On Fire,4.6,145,"320 Lawler Center Dr Ste B Suisun City, CA 94585","Suisun City, CA",4.582975195094761
u1uWSBB83VPJ79tKfEubcw,Polar Bear Rolled Ice Cream,4.6,143,"34608 Alvarado-Niles Rd Union City, CA 94587","Union City, CA",4.582744350282486
L9a1GXAQhOUt_uOoqAs-Mg,Oasis Fusion Kitchen,4.7,21,"4826 Mission St San Francisco, CA 94112","Brisbane, CA",4.582540849673203
Qwye0-fd6D08xr9cZ_IeeQ,Luxe Flower Bar,4.7,21,"17485 Monterey Rd Ste 102 Morgan Hill, CA 95037","Gilroy, CA",4.582540849673203
WFtGRb6DlCm7rkTZAJsKyA,Boba Bliss,4.6,139,"1671 N Capitol Ave San Jose, CA 95132","Milpitas, CA",4.582263356562137
e7WBJvlEfnIkvV8a3Y4IPQ,Yellow Door,4.6,136,"6466 Moraga Ave Oakland, CA 94611","Moraga, CA",4.581884638196915
gDZSYbkh59T_oUHTFNK-OA,Bayside Farmstead Café,4.6,130,"1602 Old Arcata Rd Bayside, CA 95524","Helena, CA",4.581076517967782
eXXcoHbN3TaY5XuZNXBeiQ,iSee Cream,4.6,127,"2117 Stoneridge Mall Rd Ste E215D Pleasanton, CA 94588","Dublin, CA",4.580644803548796
_L4C9yJjS8lF13IUg9uzyg,Cafe Xochi,4.6,126,"1038 E 21st St Oakland, CA 94606","Oakland, CA",4.580496487867177
B5e5tRKJkZ8H8PXFQMJmvg,Strawhouse Resorts & Café,4.6,126,"31301 State Hwy 299 Junction City, CA 96048","Helena, CA",4.580496487867177
uIF2NTmMmbpytb41mleZyg,Camino Coffee,4.6,126,"7300 Monterey Hwy Gilroy, CA 95020","Gilroy, CA",4.580496487867177
7W_Lw17R6Au6G7kLY10Aow,Koin Coffee,4.6,125,"325 N Wiget Ln Ste 100 Walnut Creek, CA 94598","Walnut Creek, CA",4.580345881595882
tiHk8MBJ5hWWFbaStXU2jA,Vio Handcrafted Pastries,4.6,124,"313 Main St Vacaville, CA 95688","Suisun City, CA",4.5801929312581064
zUu_hMfROWNWtsPVEUGH1w,The Cafe at The Inn,4.6,119,"145 E D St Benicia, CA 94510","Benicia, CA",4.5793910256410255
4QtyWGHpDGd_6T1kc_p1ng,Cha Thai Tea,4.6,113,"1796 Shattuck Ave Berkeley, CA 94709","Berkeley, CA",4.57833865248227
EjbQuxUCftqQPpVm-k0bMw,Judy's Hand Made Cake,4.7,20,"135 N Wolfe Rd Ste 20 Sunnyvale, CA 94086","Sunnyvale, CA",4.577746598639456
zXNUFligHYgSTBrOOLELHg,Tea Island,4.7,20,"4299 Rosewood Dr Pleasanton, CA 94588","Pleasanton, CA",4.577746598639456
rWgMfcMyXN0kX7_8Dk7r-w,Yosi’s Cafe,4.7,20,"4929 Shattuck Ave Oakland, CA 94609","Emeryville, CA",4.577746598639456
jW0S4gLnkjbARnNaRdnPmA,Beard Papa's Castro Valley,4.6,104,"3295 Castro Valley Blvd Ste 102 Castro Valley, CA 94546","Hayward, CA",4.576541858678955
sgOWqT3p7cH7bwJvqSPo5Q,El Jardín De Los Suenos,4.6,103,"12411 San Pablo Ave Richmond, CA 94805","El Cerrito, CA",4.576323643410852
WXPMiMjgLCGOM-hio0bE0w,Sana’a Cafe,4.6,100,"650 Castro St Ste 110⁠ ⁠ Mountain View, CA 94041","Los Altos, CA",4.575643939393939
wEPf8ZmhwuEMd3CX3NpW_Q,Brentwood Icecream Co.,4.6,92,"5421 Lone Tree Wy Ste 101 Brentwood CA, CA 94513","Antioch, CA",4.573624784110535
Mxf-1Fs_zi_W7qmG3-PVyg,Grand Cafe,4.7,19,"4250 Macdonald Ave Ste D Richmond, CA 94805","San Pablo, CA",4.572544326241134
VFQad2EQQV24dpCHKMnFng,Cielito Coffee & Ice Cream,4.6,88,"205 Nino Marco Sq Sonoma, CA 95476","Sonoma, CA",4.572484234234234
4oizhT8UGhgyWgcCklWsPg,Kava Bar,4.6,87,"630 San Mateo Ave San Bruno, CA 94066","Burlingame, CA",4.5721835154826955
DG40i3ISd_Q72hSbzKyc2A,Olivia Coffee & Flower,4.6,85,"371 30th St Oakland, CA 94609","Emeryville, CA",4.571561918063314
d_9zrKNVRtj0hfhDu1DomQ,Bliss Sandwiches And Boba Cafe,4.6,82,"622 4th St Santa Rosa, CA 95404","Santa Rosa, CA",4.5705756262042385
uzSzZkXaRVXUUvcm7CtURQ,Beard Papa's,4.6,81,"118 W 10th St Ste B Tracy, CA 95376","Port Costa, CA",4.570231481481481
X89_FJQqoteO-8m3DDjxXg,Dipped,4.6,78,"5646 Bay St Emeryville, CA 94608","Emeryville, CA",4.569148989898989
TW1CgZBkkrsYazj58seFQA,Ground,4.7,18,"1520 Tiburon Blvd Belvedere, CA 94920","Belvedere, CA",4.56687962962963
jR1CVhoAGQT4gNMBA-nhVQ,Equator Coffees,4.7,18,"201 W Napa St Ste 5 Sonoma, CA 95476","Sonoma, CA",4.56687962962963
s1BcD3niloU_S7Xa1vZR0Q,Cafe Xiloa,4.7,18,"7370 Mission St Daly City, CA 94014","Colma, CA",4.56687962962963
NkZGhmV_E-3ao-_xnVFVTQ,Banh Mi Zon - Petaluma,4.6,70,"2620 Lakeville Hwy Petaluma, CA 94954","Petaluma, CA",4.565836129753915
mRqBSNsq3-3kWblGEJthlw,Dawn Patrol Coffee,4.6,65,"155 Broadway Half Moon Bay, CA 94019","Half Moon Bay, CA",4.56337829736211
YFIOiaywoLKZKyUr7xNZDQ,Palmetto Superfoods,4.6,64,"3052 W Jack London Blvd Ste I-2 Livermore, CA 94551","Livermore, CA",4.562843673965936
